3.045355834960937500e+02,3.034591674804687500e+02,3.025182495117187500e+02,3.041538696289062500e+02,nan,nan,nan,nan,nan,nan
3.011174621582031250e+02,3.020085449218750000e+02,3.030152587890625000e+02,3.049444885253906250e+02,nan,nan,nan,nan,nan,nan
3.088631286621093750e+02,3.100157470703125000e+02,3.088324890136718750e+02,3.098531494140625000e+02,nan,nan,nan,nan,nan,nan
3.091476440429687500e+02,3.094369201660156250e+02,3.085022888183593750e+02,3.110048217773437500e+02,3.103797607421875000e+02,nan,nan,nan,nan,nan
3.085056152343750000e+02,3.094148254394531250e+02,3.102165832519531250e+02,3.100889892578125000e+02,3.097798767089843750e+02,3.079045104980468750e+02,3.057087097167968750e+02,nan,nan,nan
3.085542907714843750e+02,3.093333129882812500e+02,3.091884765625000000e+02,3.092461853027343750e+02,3.087697448730468750e+02,3.055105590820312500e+02,3.030037231445312500e+02,nan,nan,nan
3.064608154296875000e+02,3.064076232910156250e+02,3.066061401367187500e+02,3.070158386230468750e+02,3.057055053710937500e+02,3.041583251953125000e+02,2.993430175781250000e+02,3.009760437011718750e+02,nan,nan
3.067327575683593750e+02,3.062743225097656250e+02,3.058126831054687500e+02,3.061419372558593750e+02,3.060758666992187500e+02,3.043759460449218750e+02,3.021798095703125000e+02,3.031852416992187500e+02,nan,nan
3.068777465820312500e+02,3.066618347167968750e+02,3.069894409179687500e+02,3.076162109375000000e+02,3.066666259765625000e+02,3.024896850585937500e+02,3.043965148925781250e+02,3.049527893066406250e+02,3.059373779296875000e+02,nan
3.072427978515625000e+02,3.072074584960937500e+02,3.072300720214843750e+02,3.072003784179687500e+02,3.063497314453125000e+02,3.053278503417968750e+02,3.090434570312500000e+02,3.104928588867187500e+02,3.092391357421875000e+02,nan
