3.163534851074218750e+02,3.142390441894531250e+02,3.110401000976562500e+02,3.143519287109375000e+02,nan,nan,nan,nan,nan,nan
3.157567443847656250e+02,3.158749084472656250e+02,3.145000000000000000e+02,3.172960815429687500e+02,nan,nan,nan,nan,nan,nan
3.220877685546875000e+02,3.229651489257812500e+02,3.197598266601562500e+02,3.210307617187500000e+02,nan,nan,nan,nan,nan,nan
3.225914916992187500e+02,3.230711364746093750e+02,3.210475158691406250e+02,3.218240966796875000e+02,3.208739318847656250e+02,nan,nan,nan,nan,nan
3.221205749511718750e+02,3.225941772460937500e+02,3.230356140136718750e+02,3.222987060546875000e+02,3.202012329101562500e+02,3.173514099121093750e+02,3.149986877441406250e+02,nan,nan,nan
3.235889282226562500e+02,3.229807434082031250e+02,3.215048217773437500e+02,3.213281860351562500e+02,3.199859313964843750e+02,3.147917785644531250e+02,3.117484130859375000e+02,nan,nan,nan
3.223179626464843750e+02,3.217402648925781250e+02,3.211289672851562500e+02,3.207787170410156250e+02,3.182471313476562500e+02,3.150610656738281250e+02,3.079917602539062500e+02,3.110073547363281250e+02,nan,nan
3.229401855468750000e+02,3.220807800292968750e+02,3.209656982421875000e+02,3.208372802734375000e+02,3.197538452148437500e+02,3.164282226562500000e+02,3.135952148437500000e+02,3.146325073242187500e+02,nan,nan
3.232661437988281250e+02,3.229176330566406250e+02,3.230466003417968750e+02,3.230830688476562500e+02,3.208132629394531250e+02,3.158583374023437500e+02,3.180127258300781250e+02,3.158396301269531250e+02,3.173233032226562500e+02,nan
3.245286865234375000e+02,3.241345214843750000e+02,3.238925476074218750e+02,3.235667419433593750e+02,3.219190368652343750e+02,3.203119201660156250e+02,3.237389221191406250e+02,3.229880676269531250e+02,3.197993164062500000e+02,nan
