3.210138244628906250e+02,3.195964660644531250e+02,3.157940368652343750e+02,3.183259582519531250e+02,nan,nan,nan,nan,nan,nan
3.209218750000000000e+02,3.205738830566406250e+02,3.189388732910156250e+02,3.204167175292968750e+02,nan,nan,nan,nan,nan,nan
3.224909667968750000e+02,3.226434020996093750e+02,3.209010620117187500e+02,3.218481750488281250e+02,nan,nan,nan,nan,nan,nan
3.223652954101562500e+02,3.225614929199218750e+02,3.219423828125000000e+02,3.224307250976562500e+02,3.217383117675781250e+02,nan,nan,nan,nan,nan
3.219178466796875000e+02,3.220225219726562500e+02,3.222741088867187500e+02,3.220740051269531250e+02,3.211730957031250000e+02,3.197024841308593750e+02,3.170373535156250000e+02,nan,nan,nan
3.222960205078125000e+02,3.221722412109375000e+02,3.216409912109375000e+02,3.214750366210937500e+02,3.208997802734375000e+02,3.185285949707031250e+02,3.147250976562500000e+02,nan,nan,nan
3.215793762207031250e+02,3.214421081542968750e+02,3.212707519531250000e+02,3.211543579101562500e+02,3.202567443847656250e+02,3.189670410156250000e+02,3.113497314453125000e+02,3.139797668457031250e+02,nan,nan
3.212828063964843750e+02,3.211215515136718750e+02,3.208081665039062500e+02,3.206698303222656250e+02,3.202817382812500000e+02,3.191580505371093750e+02,3.171003112792968750e+02,3.165402221679687500e+02,nan,nan
3.208871765136718750e+02,3.208262634277343750e+02,3.208481750488281250e+02,3.208577270507812500e+02,3.202859191894531250e+02,3.188263854980468750e+02,3.190404968261718750e+02,3.163592529296875000e+02,3.180381164550781250e+02,nan
3.208129577636718750e+02,3.207285461425781250e+02,3.206597290039062500e+02,3.205750427246093750e+02,3.202004089355468750e+02,3.197145385742187500e+02,3.206693420410156250e+02,3.201651611328125000e+02,3.189147644042968750e+02,nan
