3.142265625000000000e+02,3.121736755371093750e+02,3.093529052734375000e+02,3.120622863769531250e+02,nan,nan,nan,nan,nan,nan
3.127084350585937500e+02,3.130767822265625000e+02,3.123159179687500000e+02,3.147830810546875000e+02,nan,nan,nan,nan,nan,nan
3.201046447753906250e+02,3.211209411621093750e+02,3.183097839355468750e+02,3.191266174316406250e+02,nan,nan,nan,nan,nan,nan
3.205919799804687500e+02,3.210913085937500000e+02,3.192236633300781250e+02,3.203243408203125000e+02,3.192827148437500000e+02,nan,nan,nan,nan,nan
3.199713745117187500e+02,3.205609436035156250e+02,3.211181335449218750e+02,3.205402526855468750e+02,3.187874755859375000e+02,3.159601135253906250e+02,3.128848876953125000e+02,nan,nan,nan
3.210777893066406250e+02,3.208276977539062500e+02,3.196079406738281250e+02,3.194051513671875000e+02,3.182868957519531250e+02,3.133471679687500000e+02,3.101325683593750000e+02,nan,nan,nan
3.194060668945312500e+02,3.189439086914062500e+02,3.185317382812500000e+02,3.183487548828125000e+02,3.160306091308593750e+02,3.131201782226562500e+02,3.064233703613281250e+02,3.087389831542968750e+02,nan,nan
3.199661560058593750e+02,3.191278076171875000e+02,3.181237182617187500e+02,3.181122131347656250e+02,3.172890625000000000e+02,3.142718505859375000e+02,3.113630676269531250e+02,3.120926513671875000e+02,nan,nan
3.202608947753906250e+02,3.199026184082031250e+02,3.201116943359375000e+02,3.203301391601562500e+02,3.182868652343750000e+02,3.132301940917968750e+02,3.152836608886718750e+02,3.137757263183593750e+02,3.145889282226562500e+02,nan
3.207719116210937500e+02,3.205659179687500000e+02,3.204661865234375000e+02,3.202406311035156250e+02,3.187268676757812500e+02,3.171766967773437500e+02,3.207664794921875000e+02,3.207627258300781250e+02,3.177814025878906250e+02,nan
