3.208576660156250000e+02,3.186951904296875000e+02,3.146041259765625000e+02,3.176305236816406250e+02,nan,nan,nan,nan,nan,nan
3.205565490722656250e+02,3.203823242187500000e+02,3.185244445800781250e+02,3.208611755371093750e+02,nan,nan,nan,nan,nan,nan
3.253668212890625000e+02,3.258558654785156250e+02,3.229417724609375000e+02,3.239328613281250000e+02,nan,nan,nan,nan,nan,nan
3.255898437500000000e+02,3.258455505371093750e+02,3.244061279296875000e+02,3.252020263671875000e+02,3.242817077636718750e+02,nan,nan,nan,nan,nan
3.251804809570312500e+02,3.255175170898437500e+02,3.260952453613281250e+02,3.255862426757812500e+02,3.238310852050781250e+02,3.212532653808593750e+02,3.172059326171875000e+02,nan,nan,nan
3.263410949707031250e+02,3.260577392578125000e+02,3.250423278808593750e+02,3.248763732910156250e+02,3.237090759277343750e+02,3.191118469238281250e+02,3.151660156250000000e+02,nan,nan,nan
3.253939208984375000e+02,3.249987792968750000e+02,3.245914001464843750e+02,3.243706054687500000e+02,3.223363342285156250e+02,3.196339721679687500e+02,3.115240173339843750e+02,3.138203125000000000e+02,nan,nan
3.256791687011718750e+02,3.251413574218750000e+02,3.244033813476562500e+02,3.242484436035156250e+02,3.233440856933593750e+02,3.206155700683593750e+02,3.174925842285156250e+02,3.175481567382812500e+02,nan,nan
3.258143310546875000e+02,3.256113891601562500e+02,3.256248474121093750e+02,3.256453857421875000e+02,3.240921936035156250e+02,3.202593383789062500e+02,3.214926452636718750e+02,3.187832641601562500e+02,3.196785278320312500e+02,nan
3.260455627441406250e+02,3.259058837890625000e+02,3.257897338867187500e+02,3.256140747070312500e+02,3.246215820312500000e+02,3.234340209960937500e+02,3.260223999023437500e+02,3.253751831054687500e+02,3.225706481933593750e+02,nan
