3.293939352035522461e+00,3.275531053543090820e+00,3.206974744796752930e+00,1.876638174057006836e+00,nan,nan,nan,nan,nan,nan
3.448592424392700195e+00,3.417163372039794922e+00,3.320042610168457031e+00,3.091878414154052734e+00,nan,nan,nan,nan,nan,nan
3.355713367462158203e+00,3.334105968475341797e+00,3.253823757171630859e+00,3.198141336441040039e+00,nan,nan,nan,nan,nan,nan
3.398138761520385742e+00,3.394367694854736328e+00,3.335313558578491211e+00,3.282345294952392578e+00,3.172685861587524414e+00,nan,nan,nan,nan,nan
3.440577745437622070e+00,3.406592607498168945e+00,3.352335453033447266e+00,3.302477836608886719e+00,3.217058897018432617e+00,3.072721004486083984e+00,9.265726208686828613e-01,nan,nan,nan
3.537288427352905273e+00,3.472945690155029297e+00,3.391085386276245117e+00,3.355158329010009766e+00,3.283078193664550781e+00,3.166873931884765625e+00,3.028633832931518555e+00,nan,nan,nan
3.554871559143066406e+00,3.523210525512695312e+00,3.484859228134155273e+00,3.451771259307861328e+00,3.383160591125488281e+00,3.278360605239868164e+00,3.230130910873413086e+00,1.065518140792846680e+00,nan,nan
3.562176465988159180e+00,3.550363779067993164e+00,3.508546352386474609e+00,3.475052595138549805e+00,3.421395540237426758e+00,3.329326391220092773e+00,3.368206977844238281e+00,3.132135629653930664e+00,nan,nan
3.564746141433715820e+00,3.551400661468505859e+00,3.542133331298828125e+00,3.519356489181518555e+00,3.464863538742065430e+00,3.412561178207397461e+00,3.512760400772094727e+00,3.396005392074584961e+00,2.029611587524414062e+00,nan
3.544879198074340820e+00,3.532862901687622070e+00,3.522779941558837891e+00,3.510680437088012695e+00,3.479044914245605469e+00,3.471764087677001953e+00,3.558900594711303711e+00,3.343151330947875977e+00,3.256541252136230469e+00,nan
