1.519965052604675293e+00,1.536510109901428223e+00,1.550553321838378906e+00,1.423569321632385254e+00,nan,nan,nan,nan,nan,nan
1.583937883377075195e+00,1.592215657234191895e+00,1.574619650840759277e+00,1.582706212997436523e+00,nan,nan,nan,nan,nan,nan
1.549163460731506348e+00,1.548942685127258301e+00,1.524983525276184082e+00,1.567388772964477539e+00,nan,nan,nan,nan,nan,nan
1.566384315490722656e+00,1.561934590339660645e+00,1.545661330223083496e+00,1.539635300636291504e+00,1.513802289962768555e+00,nan,nan,nan,nan,nan
1.588638544082641602e+00,1.584600806236267090e+00,1.565916776657104492e+00,1.542689681053161621e+00,1.518503904342651367e+00,1.472532629966735840e+00,7.099608182907104492e-01,nan,nan,nan
1.613922715187072754e+00,1.592763423919677734e+00,1.571618199348449707e+00,1.573804855346679688e+00,1.547967433929443359e+00,1.511765003204345703e+00,1.491566777229309082e+00,nan,nan,nan
1.625513195991516113e+00,1.617118239402770996e+00,1.607944130897521973e+00,1.604174137115478516e+00,1.586036801338195801e+00,1.556834816932678223e+00,1.560908079147338867e+00,8.307322859764099121e-01,nan,nan
1.633710622787475586e+00,1.631746768951416016e+00,1.624346852302551270e+00,1.623945832252502441e+00,1.607810616493225098e+00,1.573089003562927246e+00,1.622676730155944824e+00,1.664412379264831543e+00,nan,nan
1.640412807464599609e+00,1.637855768203735352e+00,1.637784481048583984e+00,1.632334470748901367e+00,1.613232374191284180e+00,1.601835727691650391e+00,1.688444852828979492e+00,1.659800291061401367e+00,1.521024346351623535e+00,nan
1.646778464317321777e+00,1.642610907554626465e+00,1.641042113304138184e+00,1.638237714767456055e+00,1.628303527832031250e+00,1.640040159225463867e+00,1.714276432991027832e+00,1.607344388961791992e+00,1.582229137420654297e+00,nan
