2.140663146972656250e+00,2.182601690292358398e+00,2.253614664077758789e+00,1.717144846916198730e+00,nan,nan,nan,nan,nan,nan
2.324254035949707031e+00,2.356089591979980469e+00,2.360102176666259766e+00,2.374862909317016602e+00,nan,nan,nan,nan,nan,nan
2.171978712081909180e+00,2.179421424865722656e+00,2.165601491928100586e+00,2.265545129776000977e+00,nan,nan,nan,nan,nan,nan
2.220198154449462891e+00,2.208062648773193359e+00,2.198469877243041992e+00,2.196239948272705078e+00,2.177952051162719727e+00,nan,nan,nan,nan,nan
2.264748811721801758e+00,2.260822296142578125e+00,2.227957010269165039e+00,2.178569078445434570e+00,2.152685642242431641e+00,2.110042810440063477e+00,8.458763957023620605e-01,nan,nan,nan
2.279868125915527344e+00,2.241633653640747070e+00,2.209873437881469727e+00,2.214820861816406250e+00,2.180015325546264648e+00,2.156566143035888672e+00,2.157844543457031250e+00,nan,nan,nan
2.308081626892089844e+00,2.296534538269042969e+00,2.282337903976440430e+00,2.276556968688964844e+00,2.264766931533813477e+00,2.245483636856079102e+00,2.254458665847778320e+00,9.815359115600585938e-01,nan,nan
2.319899797439575195e+00,2.318375110626220703e+00,2.310913085937500000e+00,2.318076133728027344e+00,2.302852392196655273e+00,2.248825073242187500e+00,2.319717884063720703e+00,2.425179481506347656e+00,nan,nan
2.330186367034912109e+00,2.326089620590209961e+00,2.323532581329345703e+00,2.311908483505249023e+00,2.284699916839599609e+00,2.277852535247802734e+00,2.428222179412841797e+00,2.425449848175048828e+00,1.857189178466796875e+00,nan
2.338054418563842773e+00,2.328262090682983398e+00,2.322457790374755859e+00,2.318277835845947266e+00,2.308557510375976562e+00,2.336544513702392578e+00,2.476193666458129883e+00,2.298991441726684570e+00,2.242724657058715820e+00,nan
