1.840267658233642578e+00,1.891682863235473633e+00,1.957949280738830566e+00,1.636808872222900391e+00,nan,nan,nan,nan,nan,nan
1.939614653587341309e+00,1.977481365203857422e+00,1.983654022216796875e+00,2.023848295211791992e+00,nan,nan,nan,nan,nan,nan
1.879317879676818848e+00,1.892845869064331055e+00,1.876524806022644043e+00,1.981218695640563965e+00,nan,nan,nan,nan,nan,nan
1.913583517074584961e+00,1.902382016181945801e+00,1.889882683753967285e+00,1.898965358734130859e+00,1.891250848770141602e+00,nan,nan,nan,nan,nan
1.947869420051574707e+00,1.951433539390563965e+00,1.925995111465454102e+00,1.887350320816040039e+00,1.868718385696411133e+00,1.830355286598205566e+00,8.082060813903808594e-01,nan,nan,nan
1.961114406585693359e+00,1.932372570037841797e+00,1.912289023399353027e+00,1.929923176765441895e+00,1.898065567016601562e+00,1.868244290351867676e+00,1.883095264434814453e+00,nan,nan,nan
1.976965665817260742e+00,1.966391563415527344e+00,1.956473708152770996e+00,1.957436442375183105e+00,1.942749500274658203e+00,1.919709563255310059e+00,1.950333714485168457e+00,9.423385262489318848e-01,nan,nan
1.985530853271484375e+00,1.982719063758850098e+00,1.977154493331909180e+00,1.986973285675048828e+00,1.970209360122680664e+00,1.922103524208068848e+00,2.019639253616333008e+00,2.125525236129760742e+00,nan,nan
1.991358637809753418e+00,1.987456202507019043e+00,1.989407420158386230e+00,1.984563589096069336e+00,1.960219144821166992e+00,1.947717785835266113e+00,2.111529588699340820e+00,2.095240354537963867e+00,1.756944775581359863e+00,nan
1.996961951255798340e+00,1.991504430770874023e+00,1.992640376091003418e+00,1.992295742034912109e+00,1.981814861297607422e+00,2.009932279586791992e+00,2.147482395172119141e+00,1.993598103523254395e+00,1.973555207252502441e+00,nan
