2.720494270324707031e+00,2.806802988052368164e+00,2.898194551467895508e+00,1.923624753952026367e+00,nan,nan,nan,nan,nan,nan
2.837523221969604492e+00,2.906998395919799805e+00,2.918159723281860352e+00,2.930457830429077148e+00,nan,nan,nan,nan,nan,nan
2.799767255783081055e+00,2.824251174926757812e+00,2.797769308090209961e+00,2.945159912109375000e+00,nan,nan,nan,nan,nan,nan
2.853502511978149414e+00,2.829768896102905273e+00,2.811225175857543945e+00,2.837188005447387695e+00,2.828537940979003906e+00,nan,nan,nan,nan,nan
2.913178205490112305e+00,2.927179098129272461e+00,2.889863014221191406e+00,2.828645706176757812e+00,2.803883552551269531e+00,2.741519212722778320e+00,9.739604592323303223e-01,nan,nan,nan
2.918956518173217773e+00,2.884840965270996094e+00,2.871851682662963867e+00,2.913502216339111328e+00,2.860142707824707031e+00,2.807904720306396484e+00,2.820655345916748047e+00,nan,nan,nan
2.943786144256591797e+00,2.932019948959350586e+00,2.923846721649169922e+00,2.934019327163696289e+00,2.913043975830078125e+00,2.878475666046142578e+00,2.928549051284790039e+00,1.129264712333679199e+00,nan,nan
2.960502386093139648e+00,2.956943750381469727e+00,2.959522962570190430e+00,2.986600399017333984e+00,2.959682941436767578e+00,2.883304119110107422e+00,3.046782016754150391e+00,3.088881492614746094e+00,nan,nan
2.972154378890991211e+00,2.968769311904907227e+00,2.976893663406372070e+00,2.975007772445678711e+00,2.939244747161865234e+00,2.920493364334106445e+00,3.194762468338012695e+00,3.152793169021606445e+00,2.087493896484375000e+00,nan
2.981584787368774414e+00,2.977475881576538086e+00,2.986786603927612305e+00,2.990357875823974609e+00,2.975343465805053711e+00,3.028358221054077148e+00,3.260082960128784180e+00,3.013014554977416992e+00,2.988833904266357422e+00,nan
