7.361717700958251953e+00,7.508729934692382812e+00,7.824096202850341797e+00,8.878065109252929688e+00,nan,nan,nan,nan,nan,nan
7.536876201629638672e+00,7.641325473785400391e+00,7.747694492340087891e+00,8.096922874450683594e+00,nan,nan,nan,nan,nan,nan
7.415510654449462891e+00,7.459380149841308594e+00,7.477295398712158203e+00,7.889766216278076172e+00,nan,nan,nan,nan,nan,nan
7.494866847991943359e+00,7.462151527404785156e+00,7.463839054107666016e+00,7.522581100463867188e+00,7.617053508758544922e+00,nan,nan,nan,nan,nan
7.562263965606689453e+00,7.588918685913085938e+00,7.553997993469238281e+00,7.474651813507080078e+00,7.484697818756103516e+00,7.527416229248046875e+00,9.080893516540527344e+00,nan,nan,nan
7.551679611206054688e+00,7.509344100952148438e+00,7.496943473815917969e+00,7.556799888610839844e+00,7.515778541564941406e+00,7.539875984191894531e+00,7.895952224731445312e+00,nan,nan,nan
7.589161396026611328e+00,7.574547290802001953e+00,7.564939498901367188e+00,7.575671672821044922e+00,7.574325561523437500e+00,7.592816352844238281e+00,7.744967937469482422e+00,9.275153160095214844e+00,nan,nan
7.610743999481201172e+00,7.604584217071533203e+00,7.606064319610595703e+00,7.639882087707519531e+00,7.624085426330566406e+00,7.554719448089599609e+00,7.779672145843505859e+00,8.303660392761230469e+00,nan,nan
7.627156257629394531e+00,7.616092205047607422e+00,7.621029376983642578e+00,7.615414142608642578e+00,7.576671600341796875e+00,7.560714244842529297e+00,7.900557041168212891e+00,7.972067832946777344e+00,8.912129402160644531e+00,nan
7.683653831481933594e+00,7.664362430572509766e+00,7.668776035308837891e+00,7.670005321502685547e+00,7.648486137390136719e+00,7.710628032684326172e+00,7.988514423370361328e+00,7.739575386047363281e+00,7.763649463653564453e+00,nan
