4.566011905670166016e+00,4.609073638916015625e+00,4.721068859100341797e+00,5.420973300933837891e+00,nan,nan,nan,nan,nan,nan
4.648101329803466797e+00,4.654682636260986328e+00,4.676222801208496094e+00,4.958747863769531250e+00,nan,nan,nan,nan,nan,nan
4.497167110443115234e+00,4.523869514465332031e+00,4.544494152069091797e+00,4.768021106719970703e+00,nan,nan,nan,nan,nan,nan
4.509593963623046875e+00,4.560911655426025391e+00,4.568637371063232422e+00,4.572545528411865234e+00,4.642250061035156250e+00,nan,nan,nan,nan,nan
4.507846355438232422e+00,4.491789340972900391e+00,4.492932796478271484e+00,4.527370929718017578e+00,4.550696372985839844e+00,4.614853858947753906e+00,5.723178863525390625e+00,nan,nan,nan
4.593440055847167969e+00,4.568215847015380859e+00,4.512129783630371094e+00,4.491003036499023438e+00,4.525175571441650391e+00,4.570797443389892578e+00,4.740010738372802734e+00,nan,nan,nan
4.591217994689941406e+00,4.583921432495117188e+00,4.573212623596191406e+00,4.567308425903320312e+00,4.566286563873291016e+00,4.572350502014160156e+00,4.653984069824218750e+00,5.708931446075439453e+00,nan,nan
4.585321426391601562e+00,4.585661888122558594e+00,4.561322212219238281e+00,4.533756256103515625e+00,4.527144432067871094e+00,4.516243457794189453e+00,4.591058254241943359e+00,4.871331691741943359e+00,nan,nan
4.580799102783203125e+00,4.574248790740966797e+00,4.571209430694580078e+00,4.564285755157470703e+00,4.548357963562011719e+00,4.535831451416015625e+00,4.593208789825439453e+00,4.626605987548828125e+00,5.168467521667480469e+00,nan
4.582880973815917969e+00,4.573006629943847656e+00,4.563591957092285156e+00,4.556084632873535156e+00,4.539387226104736328e+00,4.523857593536376953e+00,4.531637668609619141e+00,4.472864627838134766e+00,4.513943672180175781e+00,nan
