5.858774662017822266e+00,5.997710227966308594e+00,6.332114696502685547e+00,7.454550743103027344e+00,nan,nan,nan,nan,nan,nan
6.158585071563720703e+00,6.249137878417968750e+00,6.356627941131591797e+00,6.786040782928466797e+00,nan,nan,nan,nan,nan,nan
5.848762035369873047e+00,5.892590045928955078e+00,5.931242465972900391e+00,6.386438369750976562e+00,nan,nan,nan,nan,nan,nan
5.927989006042480469e+00,5.925214290618896484e+00,5.941802501678466797e+00,5.983173847198486328e+00,6.102932453155517578e+00,nan,nan,nan,nan,nan
5.984115600585937500e+00,5.988555431365966797e+00,5.954201698303222656e+00,5.897656917572021484e+00,5.921670913696289062e+00,6.015926361083984375e+00,7.902286529541015625e+00,nan,nan,nan
6.003481388092041016e+00,5.939531803131103516e+00,5.886757373809814453e+00,5.910290718078613281e+00,5.903392314910888672e+00,5.984597206115722656e+00,6.379689216613769531e+00,nan,nan,nan
6.042896747589111328e+00,6.023810386657714844e+00,6.002331256866455078e+00,5.998012065887451172e+00,6.011558055877685547e+00,6.060662269592285156e+00,6.220488548278808594e+00,8.033545494079589844e+00,nan,nan
6.055157661437988281e+00,6.052963733673095703e+00,6.034561634063720703e+00,6.043560028076171875e+00,6.038725852966308594e+00,5.983857631683349609e+00,6.170673370361328125e+00,6.770715236663818359e+00,nan,nan
6.066729068756103516e+00,6.056879043579101562e+00,6.050580501556396484e+00,6.029356002807617188e+00,5.991366863250732422e+00,5.988430500030517578e+00,6.271656513214111328e+00,6.382529258728027344e+00,7.336924552917480469e+00,nan
6.081392288208007812e+00,6.061494350433349609e+00,6.047018527984619141e+00,6.036545276641845703e+00,6.021224498748779297e+00,6.062490940093994141e+00,6.286863327026367188e+00,6.050453186035156250e+00,6.050416469573974609e+00,nan
