1.144832611083984375e+01,1.163909339904785156e+01,1.190213203430175781e+01,1.228928470611572266e+01,nan,nan,nan,nan,nan,nan
1.152726650238037109e+01,1.166908168792724609e+01,1.181680488586425781e+01,1.207144832611083984e+01,nan,nan,nan,nan,nan,nan
1.144194793701171875e+01,1.150273323059082031e+01,1.158255577087402344e+01,1.192945098876953125e+01,nan,nan,nan,nan,nan,nan
1.147572517395019531e+01,1.143038654327392578e+01,1.148794841766357422e+01,1.162614822387695312e+01,1.182230472564697266e+01,nan,nan,nan,nan,nan
1.154004764556884766e+01,1.160066604614257812e+01,1.160343170166015625e+01,1.156077003479003906e+01,1.166184997558593750e+01,1.184222888946533203e+01,1.240401077270507812e+01,nan,nan,nan
1.141146278381347656e+01,1.142756652832031250e+01,1.151419258117675781e+01,1.163606739044189453e+01,1.165545177459716797e+01,1.179937839508056641e+01,1.205399894714355469e+01,nan,nan,nan
1.145384407043457031e+01,1.147530269622802734e+01,1.150729370117187500e+01,1.156466388702392578e+01,1.163389968872070312e+01,1.177206993103027344e+01,1.193190479278564453e+01,1.248015975952148438e+01,nan,nan
1.148552703857421875e+01,1.149586105346679688e+01,1.155575370788574219e+01,1.164421653747558594e+01,1.166509151458740234e+01,1.166746997833251953e+01,1.187845516204833984e+01,1.219015502929687500e+01,nan,nan
1.151719093322753906e+01,1.152684307098388672e+01,1.153669452667236328e+01,1.154943943023681641e+01,1.154596424102783203e+01,1.159690856933593750e+01,1.190292358398437500e+01,1.199137020111083984e+01,1.235956478118896484e+01,nan
1.153166294097900391e+01,1.153121757507324219e+01,1.153921031951904297e+01,1.155885410308837891e+01,1.156333637237548828e+01,1.165193748474121094e+01,1.191475486755371094e+01,1.177734279632568359e+01,1.191012573242187500e+01,nan
