4.222084045410156250e+00,4.208842277526855469e+00,4.218488693237304688e+00,4.649144172668457031e+00,nan,nan,nan,nan,nan,nan
4.304831027984619141e+00,4.284347534179687500e+00,4.252487182617187500e+00,4.374942302703857422e+00,nan,nan,nan,nan,nan,nan
4.206819534301757812e+00,4.206433296203613281e+00,4.193447589874267578e+00,4.266466617584228516e+00,nan,nan,nan,nan,nan,nan
4.228502273559570312e+00,4.258203983306884766e+00,4.249172210693359375e+00,4.215906143188476562e+00,4.201248168945312500e+00,nan,nan,nan,nan,nan
4.234970092773437500e+00,4.210449695587158203e+00,4.199694156646728516e+00,4.212575912475585938e+00,4.195389270782470703e+00,4.184773921966552734e+00,4.904262542724609375e+00,nan,nan,nan
4.296638965606689453e+00,4.274257659912109375e+00,4.227638721466064453e+00,4.189334869384765625e+00,4.191311836242675781e+00,4.185626983642578125e+00,4.237533092498779297e+00,nan,nan,nan
4.302317619323730469e+00,4.294589996337890625e+00,4.281789302825927734e+00,4.265878200531005859e+00,4.248976230621337891e+00,4.225107192993164062e+00,4.219167232513427734e+00,4.838728904724121094e+00,nan,nan
4.302237033843994141e+00,4.300233364105224609e+00,4.282588005065917969e+00,4.256936550140380859e+00,4.241856575012207031e+00,4.221027851104736328e+00,4.206997871398925781e+00,4.325675964355468750e+00,nan,nan
4.301456451416015625e+00,4.297208309173583984e+00,4.293232440948486328e+00,4.284586906433105469e+00,4.268908500671386719e+00,4.258239269256591797e+00,4.239524364471435547e+00,4.225044250488281250e+00,4.528688430786132812e+00,nan
4.303227424621582031e+00,4.298305034637451172e+00,4.292452335357666016e+00,4.286480426788330078e+00,4.274503707885742188e+00,4.255715370178222656e+00,4.228163242340087891e+00,4.180764198303222656e+00,4.134133815765380859e+00,nan
