5.150269985198974609e+00,5.292385101318359375e+00,5.639367103576660156e+00,6.669559955596923828e+00,nan,nan,nan,nan,nan,nan
5.422406673431396484e+00,5.535790443420410156e+00,5.660095691680908203e+00,6.085811614990234375e+00,nan,nan,nan,nan,nan,nan
5.196745395660400391e+00,5.235584735870361328e+00,5.268981456756591797e+00,5.704843997955322266e+00,nan,nan,nan,nan,nan,nan
5.265558242797851562e+00,5.240382194519042969e+00,5.261167049407958984e+00,5.320601463317871094e+00,5.430006504058837891e+00,nan,nan,nan,nan,nan
5.337119102478027344e+00,5.361201286315917969e+00,5.330574035644531250e+00,5.261383056640625000e+00,5.283645153045654297e+00,5.359128475189208984e+00,7.312712669372558594e+00,nan,nan,nan
5.301588535308837891e+00,5.262506008148193359e+00,5.258462905883789062e+00,5.311675071716308594e+00,5.292690753936767578e+00,5.359586715698242188e+00,5.780982971191406250e+00,nan,nan,nan
5.354317188262939453e+00,5.348042011260986328e+00,5.343144416809082031e+00,5.359428405761718750e+00,5.385310649871826172e+00,5.443938255310058594e+00,5.620220184326171875e+00,7.464733600616455078e+00,nan,nan
5.379281997680664062e+00,5.381904125213623047e+00,5.394141674041748047e+00,5.438460350036621094e+00,5.442611694335937500e+00,5.395380973815917969e+00,5.589356422424316406e+00,6.210336685180664062e+00,nan,nan
5.403182506561279297e+00,5.403505325317382812e+00,5.405412197113037109e+00,5.397223472595214844e+00,5.375668048858642578e+00,5.397200584411621094e+00,5.709280490875244141e+00,5.825280666351318359e+00,6.671384334564208984e+00,nan
5.425385475158691406e+00,5.415678501129150391e+00,5.414225578308105469e+00,5.415518283843994141e+00,5.419269084930419922e+00,5.492761611938476562e+00,5.766540050506591797e+00,5.522268772125244141e+00,5.509302139282226562e+00,nan
