loss,val_loss,epoch
3.236760139465332,1.3806822299957275,0
1.4480992555618286,1.0077804327011108,1
1.13127601146698,0.7869871854782104,2
0.9543992280960083,0.6854276657104492,3
0.8458454608917236,0.5306178331375122,4
0.8232589960098267,0.9290674924850464,5
0.8441773653030396,0.40979716181755066,6
0.6127874851226807,0.5007889270782471,7
0.6363322138786316,0.45742616057395935,8
0.61863112449646,0.38123390078544617,9
0.49527496099472046,0.42972254753112793,10
0.4855656325817108,0.3665691316127777,11
0.5646829009056091,0.40985357761383057,12
0.43293100595474243,0.4783143401145935,13
0.4373859465122223,0.4190616309642792,14
0.406338632106781,0.32710880041122437,15
0.4939452111721039,0.3185371160507202,16
0.3860548138618469,0.3697035014629364,17
0.35612988471984863,0.39697736501693726,18
0.3552352488040924,0.49770182371139526,19
0.425292044878006,0.5244210362434387,20
0.4684089720249176,0.23766010999679565,21
0.30159908533096313,0.39888957142829895,22
0.31675806641578674,0.25293830037117004,23
0.3328782916069031,0.2760936915874481,24
0.29437458515167236,0.24725553393363953,25
0.32771536707878113,0.3365270793437958,26
0.28402674198150635,0.35922762751579285,27
0.3525336682796478,0.4188706874847412,28
0.3002777695655823,0.22636373341083527,29
0.2611643970012665,0.28169065713882446,30
0.27336767315864563,0.2482040673494339,31
0.26852285861968994,0.24988527595996857,32
0.2748665511608124,0.43855583667755127,33
0.35637396574020386,0.3370908200740814,34
0.2735944390296936,0.2007770538330078,35
0.2600588798522949,0.25750845670700073,36
0.2613542675971985,0.2380283772945404,37
0.2621590793132782,0.22697468101978302,38
0.2706310749053955,0.2951926290988922,39
0.26986685395240784,0.2653948664665222,40
0.3150222897529602,0.44224849343299866,41
0.30635905265808105,0.21529550850391388,42
0.2344934195280075,0.20564399659633636,43
0.2410600781440735,0.5823785662651062,44
0.2999185025691986,0.18468870222568512,45
0.2297263890504837,0.26723262667655945,46
0.26041102409362793,0.19726698100566864,47
0.2251836061477661,0.22573241591453552,48
0.2442225217819214,0.2956489324569702,49
0.33902767300605774,0.3899248540401459,50
0.330415278673172,0.34381237626075745,51
0.21541838347911835,0.21891440451145172,52
0.23699826002120972,0.20445731282234192,53
0.21876683831214905,0.3094773590564728,54
0.22501888871192932,0.16143666207790375,55
0.29361826181411743,0.21629296243190765,56
0.2253330796957016,0.17028208076953888,57
0.21031202375888824,0.21012412011623383,58
0.23563462495803833,0.3903421461582184,59
0.27451714873313904,0.16899800300598145,60
0.2125629484653473,0.2859826683998108,61
0.2143419086933136,0.2619408965110779,62
0.21397291123867035,0.27346858382225037,63
0.23607733845710754,0.2488679587841034,64
0.27152958512306213,0.17537479102611542,65
0.32514792680740356,0.18261612951755524,66
0.21769928932189941,0.19199180603027344,67
0.3438831567764282,0.32936570048332214,68
0.26702314615249634,0.16811668872833252,69
0.18061870336532593,0.15152083337306976,70
0.20004796981811523,0.3187979459762573,71
0.22700677812099457,0.41050416231155396,72
0.24828696250915527,0.17973195016384125,73
0.23044344782829285,0.38099467754364014,74
0.3405422568321228,0.39806172251701355,75
0.31313371658325195,0.19964592158794403,76
0.29587578773498535,0.36742427945137024,77
0.28466418385505676,0.18780134618282318,78
0.16770459711551666,0.16468779742717743,79
0.20749835669994354,0.29871851205825806,80
0.21427318453788757,0.16123755276203156,81
0.18365077674388885,0.18319183588027954,82
0.18325354158878326,0.1543930321931839,83
0.20692002773284912,0.5033842325210571,84
0.23543240129947662,0.20741891860961914,85
0.2806731164455414,0.2385312169790268,86
0.29122108221054077,0.29403701424598694,87
0.2942781150341034,0.17596563696861267,88
0.2580893039703369,0.13389942049980164,89
0.15757758915424347,0.1397440880537033,90
0.17199715971946716,0.19043099880218506,91
0.1783841997385025,0.183100625872612,92
0.24354788661003113,0.32183071970939636,93
0.27506911754608154,0.13210266828536987,94
0.1724872887134552,0.16837014257907867,95
0.17373225092887878,0.14104460179805756,96
0.28630775213241577,0.3216451406478882,97
0.3002048134803772,0.18345002830028534,98
0.1685681790113449,0.37090373039245605,99
0.29935282468795776,0.21894730627536774,100
0.2804187834262848,0.2772537171840668,101
0.2673998773097992,0.20615528523921967,102
0.24824857711791992,0.13341520726680756,103
0.1506408303976059,0.13395823538303375,104
0.17086057364940643,0.1739238202571869,105
0.17551201581954956,0.1646064668893814,106
0.17034472525119781,0.24563637375831604,107
0.25571152567863464,0.19621947407722473,108
0.29426148533821106,0.31716594099998474,109
0.27728673815727234,0.30582335591316223,110
0.19792237877845764,0.13790154457092285,111
0.24849532544612885,0.23287564516067505,112
0.16876858472824097,0.12396566569805145,113
0.16885125637054443,0.13814401626586914,114
0.21166352927684784,0.2545304298400879,115
0.2839207053184509,0.3459621071815491,116
0.26418617367744446,0.27184340357780457,117
0.25875124335289,0.20654425024986267,118
0.22277741134166718,0.16294363141059875,119
0.1480134129524231,0.11820471286773682,120
0.14894014596939087,0.1402350217103958,121
0.17457011342048645,0.15119703114032745,122
0.15797503292560577,0.15247169137001038,123
0.2610057294368744,0.3318871557712555,124
0.2777352035045624,0.23130646347999573,125
0.1908113807439804,0.12353106588125229,126
0.14778068661689758,0.1226215660572052,127
0.22307665646076202,0.21651996672153473,128
0.2761818766593933,0.23413312435150146,129
0.25384992361068726,0.19765016436576843,130
0.15899774432182312,0.1558164805173874,131
0.22461459040641785,0.31966179609298706,132
0.19050976634025574,0.12457182258367538,133
0.15491941571235657,0.16267897188663483,134
0.2506040632724762,0.2530554533004761,135
0.26207125186920166,0.2281285673379898,136
0.24914252758026123,0.30761244893074036,137
0.23863226175308228,0.20131738483905792,138
0.1751326322555542,0.12702013552188873,139
0.14442768692970276,0.1396610587835312,140
0.1538943648338318,0.19227507710456848,141
0.2165369838476181,0.295565664768219,142
0.2683315575122833,0.25906214118003845,143
0.25307828187942505,0.2330900877714157,144
0.18438084423542023,0.12407030165195465,145
0.13944590091705322,0.1274935007095337,146
0.1460590362548828,0.13671211898326874,147
0.16401903331279755,0.13505764305591583,148
0.1628493368625641,0.17116416990756989,149
0.25258445739746094,0.25588682293891907,150
