loss,val_loss,epoch
0.1128445416688919,0.058304719626903534,0
0.05892257019877434,0.04046954959630966,1
0.05270955339074135,0.039952948689460754,2
0.048172835260629654,0.03455368056893349,3
0.04308456555008888,0.03430629149079323,4
0.04187627509236336,0.04820725694298744,5
0.03900168091058731,0.02684522606432438,6
0.03528855741024017,0.02832028456032276,7
0.03477509319782257,0.02958543598651886,8
0.03575367107987404,0.024595217779278755,9
0.033662907779216766,0.023200565949082375,10
0.02958574891090393,0.022184111177921295,11
0.029517240822315216,0.023366529494524002,12
0.03056406043469906,0.024096470326185226,13
0.029071148484945297,0.032737042754888535,14
0.029715269804000854,0.020448759198188782,15
0.026823770254850388,0.02268126606941223,16
0.024661721661686897,0.01856766827404499,17
0.024031342938542366,0.018526144325733185,18
0.02441435307264328,0.018506482243537903,19
0.02261677384376526,0.01701442152261734,20
0.022508202120661736,0.029212648048996925,21
0.025677841156721115,0.015679847449064255,22
0.022277645766735077,0.01622537150979042,23
0.021940195932984352,0.01561043132096529,24
0.020083796232938766,0.01485376339405775,25
0.022177835926413536,0.017991922795772552,26
0.01947537250816822,0.015733258798718452,27
0.020123828202486038,0.01415988989174366,28
0.01948413997888565,0.018466709181666374,29
0.01920671947300434,0.013339628465473652,30
0.01861610822379589,0.01410050131380558,31
0.02006315253674984,0.01763151027262211,32
0.018534086644649506,0.016510238870978355,33
0.01942639984190464,0.014280921779572964,34
0.01805626042187214,0.012479760684072971,35
0.019403597339987755,0.01279883086681366,36
0.019293759018182755,0.013033618219196796,37
0.016753841191530228,0.012497455812990665,38
0.01868739351630211,0.016642427071928978,39
0.01582932658493519,0.013597413897514343,40
0.016789749264717102,0.012352067977190018,41
0.0160994790494442,0.012182235717773438,42
0.01575411856174469,0.011346818879246712,43
0.01587507501244545,0.012958096340298653,44
0.01631823740899563,0.013865289278328419,45
0.015395740047097206,0.011041129939258099,46
0.017802398651838303,0.013020195066928864,47
0.015055551193654537,0.011290187947452068,48
0.015243538655340672,0.01223488338291645,49
0.015818189829587936,0.011753044091165066,50
0.017166532576084137,0.011305335909128189,51
0.014111672528088093,0.011515513993799686,52
0.016607826575636864,0.010617018677294254,53
0.013995631597936153,0.010257557965815067,54
0.014898531138896942,0.01167536061257124,55
0.015338664874434471,0.01232583075761795,56
0.014400743879377842,0.010318532586097717,57
0.015311158262193203,0.010832903906702995,58
0.014647502452135086,0.01362372376024723,59
0.012971644289791584,0.011785141192376614,60
0.014012082479894161,0.011655033566057682,61
0.013920968398451805,0.009859364479780197,62
0.014987925067543983,0.010687800124287605,63
0.01612360030412674,0.011867073364555836,64
0.014629981480538845,0.011107607744634151,65
0.01327121164649725,0.009617626667022705,66
0.012747333385050297,0.011197308078408241,67
0.01307014748454094,0.011331398040056229,68
0.013480332680046558,0.01214488223195076,69
0.015027687884867191,0.0113573232665658,70
0.01447976566851139,0.016511594876646996,71
0.015279615297913551,0.011323102749884129,72
0.01286647655069828,0.009136236272752285,73
0.013641036115586758,0.00973093044012785,74
0.014553476125001907,0.009793080389499664,75
0.01358302216976881,0.011979852803051472,76
0.011957000009715557,0.010007495991885662,77
0.012972208671271801,0.00906696543097496,78
0.011462398804724216,0.00997745431959629,79
0.013315882533788681,0.009672277607023716,80
0.013136785477399826,0.014796140603721142,81
0.01367131620645523,0.01539168693125248,82
0.013271613977849483,0.01080023217946291,83
0.012157448567450047,0.009234641678631306,84
0.01210985891520977,0.009318816475570202,85
0.012911816127598286,0.009351802058517933,86
0.013126406818628311,0.011378126218914986,87
0.012341632507741451,0.01194333378225565,88
0.013771209865808487,0.015619423240423203,89
0.012708456255495548,0.010034249164164066,90
0.012433040887117386,0.008927981369197369,91
0.013245849870145321,0.010679677128791809,92
0.012805655598640442,0.008621878921985626,93
0.0114650409668684,0.011320170015096664,94
0.012823478318750858,0.009480629116296768,95
0.011680074967443943,0.011472630314528942,96
0.012708490714430809,0.008491022512316704,97
